"projectID";"topic";"title"
"101091944";"HORIZON-CL4-2022-RESILIENCE-01-23";"Safe- and sustainable-by-design organic and hybrid coatings (RIA)"
"101107449";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101069259";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101135783";"HORIZON-CL4-2023-DIGITAL-EMERGING-01-11";"Low TRL research in micro-electronics and integration technologies for industrial solutions (RIA)"
"101076858";"ERC-2022-STG";"ERC STARTING GRANTS"
"101058699";"HORIZON-CL4-2021-RESILIENCE-01-12";"Safe- and sustainable-by-design metallic coatings and engineered surfaces (RIA)"
"101046946";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101057597";"HORIZON-CL4-2021-RESILIENCE-01-20";"Antimicrobial, Antiviral, and Antifungal Nanocoatings (RIA)"
"101091644";"HORIZON-CL4-2022-TWIN-TRANSITION-01-02";"Products with complex functional surfaces (Made in Europe Partnership) (RIA)"
"101113313";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101122288";"HORIZON-CL5-2022-D3-03-05";"Novel Thin Film (TF) technologies targeting high efficiencies"
"101135656";"HORIZON-CL4-2023-DIGITAL-EMERGING-01-11";"Low TRL research in micro-electronics and integration technologies for industrial solutions (RIA)"
"101107093";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101058422";"HORIZON-CL4-2021-RESILIENCE-01-20";"Antimicrobial, Antiviral, and Antifungal Nanocoatings (RIA)"
"101155808";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101068936";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101087673";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101105323";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101112379";"HORIZON-JU-CBE-2022-R-02";"Bio-based coatings, barriers, binders, and adhesives"
"101108316";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101135796";"HORIZON-CL4-2023-DIGITAL-EMERGING-01-51";"Pervasive photonics - multi-technology integration for digital infrastructure, sensors and internet of things (Photonics partnership)(RIA)"
"101097326";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101077866";"ERC-2022-STG";"ERC STARTING GRANTS"
"101054658";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101115643";"ERC-2023-STG";"ERC STARTING GRANTS"
"101068547";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101057162";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101081881";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101069118";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101105452";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101079179";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101060834";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101092164";"HORIZON-CL4-2022-RESILIENCE-01-23";"Safe- and sustainable-by-design organic and hybrid coatings (RIA)"
"101081567";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101108180";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101101022";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101097815";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101157307";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101158666";"HORIZON-EIC-2023-TRANSITIONCHALLENGES-01";"EIC Transition Challenge: Full scale Micro-Nano-Bio devices for medical and medical research applications"
"101106654";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101111429";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101081361";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101059532";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101058310";"HORIZON-CL4-2021-TWIN-TRANSITION-01-20";"Reducing environmental footprint, improving circularity in extractive and processing value chains (IA)"
"101106352";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101111194";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101095207";"HORIZON-INFRA-2022-TECH-01-01";"R&D for the next generation of scientific instrumentation, tools and methods"
"101059890";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101115788";"ERC-2023-STG";"ERC STARTING GRANTS"
"101112521";"HORIZON-JU-CBE-2022-R-03";"Circular-by-design bio-based materials to improve the circularity of complex structures"
"101137925";"HORIZON-JTI-CLEANH2-2023-01-03";"Advances in alkaline electrolysis technology"
"190181549";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101044468";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101070908";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-02";"Tools to measure and stimulate activity in Brain Tissue"
"101066960";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101106103";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101063432";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101136094";"HORIZON-CL5-2023-D3-01-02";"PV integration in buildings and in infrastructure"
"101136112";"HORIZON-CL5-2023-D3-01-02";"PV integration in buildings and in infrastructure"
"101075832";"ERC-2022-STG";"ERC STARTING GRANTS"
"101092211";"HORIZON-CL4-2022-RESILIENCE-01-19";"Advanced materials modelling and characterisation (RIA)"
"101138397";"HORIZON-CL4-2023-RESILIENCE-01-23";"Computational models for the development of safe and sustainable by design chemicals and materials (RIA)"
"101057901";"HORIZON-CL4-2021-RESILIENCE-01-11";"Safe- and sustainable-by-design polymeric materials (RIA)"
"101058459";"HORIZON-CL4-2021-TWIN-TRANSITION-01-02";"Zero-defect manufacturing towards zero-waste (Made in Europe Partnership) (IA)"
"101091842";"HORIZON-CL4-2022-RESILIENCE-01-23";"Safe- and sustainable-by-design organic and hybrid coatings (RIA)"
"101099620";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101058054";"HORIZON-CL4-2021-TWIN-TRANSITION-01-02";"Zero-defect manufacturing towards zero-waste (Made in Europe Partnership) (IA)"
"101111882";"HORIZON-JTI-CLEANH2-2022-04-01";"Design and industrial deployment of innovative manufacturing processes for fuel cells and fuel cell components"
"101058142";"HORIZON-EIC-2021-TRANSITIONOPEN-01";"EIC Transition Open 2021"
"101105293";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101120555";"HORIZON-WIDERA-2022-TALENTS-03-01";"Fostering balanced brain circulation – ERA Talents"
"101132290";"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships"
"101131231";"HORIZON-MSCA-2022-SE-01-01";"MSCA Staff Exchanges 2022"
"101104246";"HORIZON-CL5-2022-D2-01-04";"Towards creating an integrated manufacturing value chain in Europe: from machinery development to plant and site integrated design (Batteries Partnership)"
"101040850";"ERC-2021-STG";"ERC STARTING GRANTS"
"101107213";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101105123";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101059785";"HORIZON-CL6-2021-ZEROPOLLUTION-01-07";"International and EU sustainability certification schemes for bio-based systems"
"101107269";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101046424";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101113483";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101077526";"ERC-2022-STG";"ERC STARTING GRANTS"
"101066273";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101113553";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101077181";"ERC-2022-STG";"ERC STARTING GRANTS"
"101104814";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101040572";"ERC-2021-STG";"ERC STARTING GRANTS"
"101110882";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101057992";"HORIZON-CL4-2021-RESILIENCE-01-20";"Antimicrobial, Antiviral, and Antifungal Nanocoatings (RIA)"
"101054354";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101076639";"ERC-2022-STG";"ERC STARTING GRANTS"
"101042046";"ERC-2021-STG";"ERC STARTING GRANTS"
"101054704";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101070546";"HORIZON-CL4-2021-DIGITAL-EMERGING-01-21";"Next generation quantum sensing technologies (RIA)"
"101107225";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101079773";"HORIZON-INFRA-2021-DEV-02-01";"Preparatory phase of new ESFRI research infrastructure projects"
"101123255";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101040641";"ERC-2021-STG";"ERC STARTING GRANTS"
"101115204";"HORIZON-EIC-2022-PATHFINDERCHALLENGES-01-01";"EIC Pathfinder Challenge: Carbon dioxide and Nitrogen management and valorisation"
"101040164";"ERC-2021-STG";"ERC STARTING GRANTS"
"101040669";"ERC-2021-STG";"ERC STARTING GRANTS"
"101123921";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101089040";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101040376";"ERC-2021-STG";"ERC STARTING GRANTS"
"101075451";"ERC-2022-STG";"ERC STARTING GRANTS"
"101066123";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101054731";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101145228";"HORIZON-EIC-2023-ACCELERATOROPEN-01";"EIC Accelerator Open 2023"
"101123041";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101117433";"ERC-2023-STG";"ERC STARTING GRANTS"
"101099699";"HORIZON-EIC-2022-TRANSITIONOPEN-01";"EIC Transition Open 2022"
"101071259";"ERC-2022-SyG";"ERC Synergy Grants"
"101088504";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101068895";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101056822";"HORIZON-CL5-2021-D5-01-06";"Next generation digital aircraft transformation in design, manufacturing, integration and maintenance"
"101059528";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101149200";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101111472";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101091980";"HORIZON-CL4-2022-RESILIENCE-01-10";"Innovative materials for advanced (nano)electronic components and systems (RIA)"
"101059643";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101040193";"ERC-2021-STG";"ERC STARTING GRANTS"
"190144355";"HORIZON-EIC-2022-ACCELERATOROPEN-01";"EIC Accelerator Open"
"101076500";"ERC-2022-STG";"ERC STARTING GRANTS"
"101086360";"HORIZON-MSCA-2021-SE-01-01";"MSCA Staff Exchanges 2021"
"101137915";"HORIZON-JTI-CLEANH2-2023-01-01";"Innovative electrolysis cells for hydrogen production"
"101052587";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101135742";"HORIZON-CL4-2023-DIGITAL-EMERGING-01-50";"Next generation quantum sensing and metrology technologies (RIA)"
"101054338";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101106200";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101040480";"ERC-2021-STG";"ERC STARTING GRANTS"
"101097569";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101117424";"ERC-2023-STG";"ERC STARTING GRANTS"
"101079231";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101064251";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101103764";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101040681";"ERC-2021-STG";"ERC STARTING GRANTS"
"101131120";"HORIZON-MSCA-2022-SE-01-01";"MSCA Staff Exchanges 2022"
"101066568";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101054558";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101109777";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101075507";"ERC-2022-STG";"ERC STARTING GRANTS"
"101124619";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101104947";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101116032";"ERC-2023-STG";"ERC STARTING GRANTS"
"101086367";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101076859";"ERC-2022-STG";"ERC STARTING GRANTS"
"101138967";"ERC-2023-POC";"ERC PROOF OF CONCEPT GRANTS"
"101075678";"ERC-2022-STG";"ERC STARTING GRANTS"
"101058981";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101054751";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101043969";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101113438";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101077243";"ERC-2022-STG";"ERC STARTING GRANTS"
"101072818";"HORIZON-MSCA-2021-DN-01-01";"MSCA Doctoral Networks 2021"
"101103885";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101054470";"ERC-2021-ADG";"ERC ADVANCED GRANTS"
"101113343";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101064349";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101040197";"ERC-2021-STG";"ERC STARTING GRANTS"
"101099058";"HORIZON-EIC-2022-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2022"
"101098216";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101064498";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101097824";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101109987";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101059400";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101062963";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101071843";"ERC-2022-SyG";"ERC Synergy Grants"
"101045813";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101116417";"ERC-2023-STG";"ERC STARTING GRANTS"
"101135764";"HORIZON-CL4-2023-DIGITAL-EMERGING-01-57";"Advanced imaging and sensing technologies (IA)(Photonics Partnership)"
"101039339";"ERC-2021-STG";"ERC STARTING GRANTS"
"101069217";"ERC-2022-POC1";"ERC PROOF OF CONCEPT GRANTS1"
"101105291";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101108087";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101082059";"ERC-2022-POC2";"ERC PROOF OF CONCEPT GRANTS2"
"101058756";"HORIZON-CL4-2021-RESILIENCE-01-01";"Ensuring circularity of composite materials (Processes4Planet Partnership) (RIA)"
"101105979";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101105511";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101058595";"HORIZON-INFRA-2021-DEV-01-03";"Transition to digital/remote research infrastructure service provision: lessons learnt, needs and best practices"
"101071560";"HORIZON-EIE-2021-SCALEUP-01-03";"Women TechEU"
"101068805";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101076914";"ERC-2022-STG";"ERC STARTING GRANTS"
"101129638";"HORIZON-EIC-2023-PATHFINDEROPEN-01-01";"EIC Pathfinder Open"
"101097688";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101105640";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101072047";"ERC-2022-SyG";"ERC Synergy Grants"
"101043272";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101120146";"HORIZON-MSCA-2022-DN-01-01";"MSCA Doctoral Networks 2022"
"101066038";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101067404";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101117274";"ERC-2023-STG";"ERC STARTING GRANTS"
"101106258";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101044892";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101107561";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101095012";"ERC-2022-ADG";"ERC ADVANCED GRANTS"
"101131173";"HORIZON-MSCA-2022-SE-01-01";"MSCA Staff Exchanges 2022"
"101066400";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101109728";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101107810";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"190117010";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101078281";"ERC-2022-STG";"ERC STARTING GRANTS"
"101103477";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101126078";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101125625";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101090287";"HORIZON-WIDERA-2022-TALENTS-02-01";"Fostering balanced brain circulation – ERA Fellowships"
"101089234";"ERC-2022-COG";"ERC CONSOLIDATOR GRANTS"
"101071937";"ERC-2022-SyG";"ERC Synergy Grants"
"101039452";"ERC-2021-STG";"ERC STARTING GRANTS"
"101136978";"HORIZON-EIC-2023-TRANSITIONCHALLENGES-03";"EIC Transition Challenge: Chip-scale optical frequency combs"
"101070788";"HORIZON-EIC-2021-PATHFINDERCHALLENGES-01-04";"Novel routes to green hydrogen production"
"101069707";"HORIZON-CL5-2021-D2-01-04";"Environmentally sustainable processing techniques applied to large scale electrode and cell component manufacturing for Li ion batteries (Batteries Partnership)"
"101103752";"HORIZON-CL5-2022-D2-01-01";"Sustainable processing and refining of battery grade graphite (Batteries Partnership)"
"101131513";"HORIZON-WIDERA-2022-TALENTS-04-01";"Fostering balanced brain circulation – ERA Fellowships"
"101116722";"ERC-2023-STG";"ERC STARTING GRANTS"
"101125947";"ERC-2023-COG";"ERC CONSOLIDATOR GRANTS"
"101137585";"HORIZON-CL5-2023-D2-01-02";"New processes for upcoming recycling feeds (Batt4EU Partnership)"
"190111595";"HORIZON-EIC-2023-ACCELERATORCHALLENGES-03";"EIC Accelerator Challenge: Energy storage"
"101102278";"HORIZON-CL5-2022-D2-01-05";"Next generation technologies for High-performance and safe-by-design battery systems for transport and mobile applications (Batteries Partnership)"
"101109388";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101069756";"HORIZON-CL5-2021-D2-01-03";"Advanced high-performance Generation 4a, 4b (solid-state) Li-ion batteries supporting electro mobility and other applications (Batteries Partnership)"
"101046742";"HORIZON-EIC-2021-PATHFINDEROPEN-01-01";"EIC Pathfinder Open 2021"
"101056674";"HORIZON-CL5-2021-D5-01-05";"Greenhouse gas aviation emissions reduction technologies towards climate neutrality by 2050"
"101068538";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101104241";"HORIZON-CL5-2022-D2-01-10";"Streamlined collection and reversed logistics, fully automated, safe and cost-efficient sorting, dismantling and second use before recycling (Batteries Partnership)"
"101078935";"HORIZON-WIDERA-2021-ACCESS-03-01";"Twinning"
"101045746";"ERC-2021-COG";"ERC CONSOLIDATOR GRANTS"
"101069890";"HORIZON-CL5-2021-D2-01-06";"Sustainable, safe and efficient recycling processes (Batteries Partnership)"
"101069644";"HORIZON-CL5-2021-D2-01-01";"Sustainable processing, refining and recycling of raw materials (Batteries Partnership)"
"101137560";"HORIZON-CL5-2023-D2-01-01";"Technologies for sustainable, cost-efficient and low carbon footprint downstream processing & production of battery-grade materials (Batt4EU Partnership)"
"190116067";"HORIZON-EIC-2022-ACCELERATORCHALLENGES-02";"EIC Accelerator Challenge: Technologies for ‘Fit for 55’"
"101096672";"HORIZON-CL5-2022-D3-01-11";"Demonstration of innovative forms of storage and their successful operation and integration into innovative energy systems and grid architectures"
"101062498";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101043219";"ERC-2021-STG";"ERC STARTING GRANTS"
"101091543";"HORIZON-CL4-2022-RESILIENCE-01-07";"Innovative solutions for efficient use and enhanced recovery of mineral and metal by-products from processing of raw materials (IA)"
"101135876";"HORIZON-CL4-2023-DIGITAL-EMERGING-01-40";"Quantum Photonic Integrated Circuit technologies (RIA)"
"101064083";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101069681";"HORIZON-CL5-2021-D2-01-03";"Advanced high-performance Generation 4a, 4b (solid-state) Li-ion batteries supporting electro mobility and other applications (Batteries Partnership)"
"101103898";"HORIZON-CL5-2022-D2-01-09";"Physics and data-based battery management for optimised battery utilisation (Batteries Partnership)"
"101069765";"HORIZON-CL5-2021-D2-01-02";"Advanced high-performance Generation 3b (high capacity / high voltage) Li-ion batteries supporting electro mobility and other applications (Batteries Partnership)"
"101062923";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"190129559";"HORIZON-EIC-2021-ACCELERATORCHALLENGES-01-02";"Green Deal innovations for the Economic Recovery"
"101104006";"HORIZON-CL5-2022-D2-01-06";"Embedding smart functionalities into battery cells (embedding sensing and self-healing functionalities to monitor and self-repair battery cells) (Batteries Partnership)"
"101111302";"HORIZON-MSCA-2022-PF-01-01";"MSCA Postdoctoral Fellowships 2022"
"101064653";"HORIZON-MSCA-2021-PF-01-01";"MSCA Postdoctoral Fellowships 2021"
"101041554";"ERC-2021-STG";"ERC STARTING GRANTS"
"101158721";"HORIZON-EIC-2023-TRANSITIONOPEN-01";"Transition Open 2023"
"101104022";"HORIZON-CL5-2022-D2-01-08";"Coordination of large-scale initiative on future battery technologies (Batteries Partnership)"
